Color,Pawn,X,Y,Turn
blue,1,3,2,0
orange,1,4,0,1
blue,2,2,1,2
orange,1,4,1,3
blue,1,1,2,4
orange,3,2,2,5
blue,1,2,1,6
orange,1,3,2,7
blue,1,4,1,8
orange,3,1,3,9
blue,2,4,0,10
orange,4,2,2,11
blue,1,2,1,12
orange,1,4,3,13
blue,1,2,0,14
orange,3,0,2,15
blue,1,2,1,16
orange,4,3,2,17
blue,1,1,0,18
orange,1,2,1,19
blue,1,1,4,20
orange,1,1,0,21
blue,1,1,3,22
orange,1,3,2,23
blue,4,3,0,24
orange,2,2,2,25
blue,1,3,3,26
orange,4,3,1,27
blue,1,4,2,28
orange,4,3,3,29
blue,1,2,2,30
orange,1,0,3,31
blue,3,3,2,32
orange,4,3,4,33
blue,4,0,0,34
orange,4,3,3,35
blue,1,4,0,36
orange,2,4,3,37
blue,3,2,1,38
orange,3,1,3,39
blue,1,1,3,40
orange,1,0,2,41
blue,1,4,0,42
orange,4,3,1,43
blue,3,1,2,44
orange,3,3,1,45
blue,3,0,1,46
orange,3,2,0,47
blue,1,3,1,48
orange,1,0,4,49
blue,4,1,0,50
orange,4,1,1,51
blue,1,3,3,52
orange,1,4,0,53
blue,2,2,2,54
orange,4,1,3,55
blue,4,1,1,56
orange,1,4,2,57
blue,3,1,0,58
orange,1,4,0,59
blue,2,0,1,60
orange,4,0,3,61
blue,4,1,4,62
orange,3,0,2,63
blue,4,0,4,64
orange,1,2,0,65
blue,4,4,4,66
orange,1,3,1,67
blue,1,0,3,68
orange,1,4,0,69
blue,2,2,0,70
orange,1,3,0,71
blue,1,1,2,72
orange,4,1,3,73
blue,3,0,1,74
orange,1,3,2,75
blue,1,1,0,76
orange,4,0,3,77
blue,4,0,4,78
orange,1,4,3,79
blue,3,3,4,80
orange,1,2,1,81
blue,1,1,2,82
orange,3,1,1,83
blue,2,0,1,84
orange,2,2,2,85
blue,1,1,1,86
orange,4,3,3,87
blue,3,4,3,88
orange,4,1,3,89
blue,4,2,4,90
orange,2,1,4,91
blue,4,3,4,92
orange,1,1,2,93
blue,4,4,4,94
orange,1,3,4,95
blue,1,4,4,96
orange,1,4,3,97
blue,2,2,0,98
orange,4,1,2,99
blue,1,3,3,100
orange,2,0,2,101
blue,1,1,1,102
orange,2,2,3,103
blue,3,1,0,104
orange,1,0,0,105
blue,4,4,1,106
orange,2,0,4,107
blue,1,4,4,108
orange,4,0,2,109
blue,3,2,1,110
orange,1,2,2,111
blue,3,3,0,112
orange,1,2,3,113
blue,4,4,2,114
orange,1,2,0,115
blue,3,2,1,116
orange,1,4,0,117
blue,1,2,2,118
orange,2,2,3,119
blue,4,4,1,120
orange,2,3,1,121
blue,1,0,2,122
orange,3,4,4,123
blue,1,2,0,124
orange,3,2,2,125
blue,3,1,2,126
orange,2,4,3,127
blue,1,3,0,128
orange,3,1,3,129
blue,1,3,4,130
orange,4,0,0,131
blue,2,4,1,132
orange,4,2,0,133
blue,1,1,4,134
orange,4,1,0,135
blue,2,2,0,136
orange,1,2,0,137
blue,4,4,0,138
orange,3,3,1,139
blue,3,3,0,140
orange,3,4,0,141
blue,3,4,1,142
orange,3,3,1,143
blue,1,3,2,144
orange,3,2,2,145
blue,1,3,0,146
orange,3,4,4,147
blue,3,2,3,148
orange,1,1,0,149
blue,4,4,1,150
orange,4,1,2,151
blue,1,3,4,152
orange,2,2,2,153
blue,1,1,4,154
orange,1,1,3,155
blue,4,2,1,156
orange,2,1,0,157
blue,4,2,2,158
orange,4,1,1,159
blue,3,4,1,160
orange,1,1,1,161
blue,4,3,2,162
orange,1,1,0,163
blue,4,4,2,164
orange,1,1,1,165
blue,2,0,1,166
orange,1,1,2,167
blue,1,3,2,168
orange,2,2,2,169
blue,1,3,3,170
orange,1,2,3,171
blue,2,1,3,172
orange,4,3,1,173
blue,1,3,2,174
orange,1,1,4,175
blue,1,3,4,176
orange,2,4,3,177
blue,1,3,1,178
orange,3,2,2,179
blue,1,3,0,180
orange,3,3,3,181
blue,3,2,3,182
orange,4,2,1,183
blue,1,3,3,184
orange,1,3,4,185
blue,4,2,2,186
orange,4,4,1,187
blue,4,4,2,188
orange,3,2,4,189
blue,1,0,4,190
orange,1,4,4,191
blue,3,1,4,192
orange,4,4,0,193
blue,3,4,1,194
orange,2,2,2,195
